iso,share_pc1,share_pc2,share_pc3,share_pc4,share_pc5,share_pc6,share_pc7,share_pc8,share_pc9,share_pc10,share_pc11,share_pc12,share_pc13,share_pc14,share_pc15,share_pc16,share_pc17,share_pc18,share_pc19,share_pc20,share_pc21,share_pc22,share_pc23,share_pc24,share_pc25,share_pc26,share_pc27,share_pc28,share_pc29,share_pc30,share_pc31,share_pc32,share_pc33,share_pc34,share_pc35,share_pc36,share_pc37,share_pc38,share_pc39,share_pc40,cagr_pc1,cagr_pc2,cagr_pc3,cagr_pc4,cagr_pc5,cagr_pc6,cagr_pc7,cagr_pc8,cagr_pc9,cagr_pc10,cagr_pc11,cagr_pc12,cagr_pc13,cagr_pc14,cagr_pc15,cagr_pc16,cagr_pc17,cagr_pc18,cagr_pc19,cagr_pc20,hhi,top_share,n_partners_norm
140,0.06382562381055167,-0.02439722624557686,-0.015343233177384336,0.015028291528912895,-0.01590296165177648,0.004742716313000853,0.006296863006271653,0.005966582365272032,-0.0020324684664853408,0.0019872253808725098,0.005997129957703083,-0.018612099511566147,-0.015452627281528701,0.002725712894339012,-0.017055569648474742,0.0007324177035593876,0.008876312698838644,0.015151186374190969,-0.035842917637442524,0.006101985463774999,0.0042242639986107096,0.03738847237849197,-0.03190819858846903,-0.01716185996382769,0.015770824796607862,0.0041051180846051576,0.018297256255675777,-0.02438425484866512,-0.029969092654187186,-0.008318610627669568,-0.0012111785104019542,0.011411797058110839,-0.011759125186310539,0.013160315297562524,-0.008514359080022528,0.0013375881912856297,-0.0025848175109568165,-0.031081940867666188,0.02713483036865149,0.030355308215704327,6.327103594456275,-1.7601405232542433,1.5349985713804501,-1.7183958755482511,0.04338756375396242,0.21343765644510482,1.1851505424367972,1.5285550924269615,-0.49561713837646265,-0.11384969774933922,0.6583114708772152,0.2576650932269673,0.11853353061662018,0.3926822732492999,0.7819060806331594,0.2605498225382928,-0.3196005588656864,-0.20596644326792152,1.2209652960138002,-0.2784391847491683,0.08960121421605573,0.18782737962808274,0.30666666666666664
144,0.06565564906647764,0.0754376080484696,-0.007458959340190336,0.004775402689897733,-0.0006857087431820926,-0.012563300944975063,-0.0013231156855006718,-0.008143287707318333,0.023497451921447986,0.00555758561537013,-0.009156522488723257,-0.013462234668640539,-0.01879045534440127,0.009072935539062087,-0.0195880088233135,-0.016014521081350305,0.002401159035220351,-0.019872078197331777,-0.014177919120938213,0.0003372846856660225,-0.003207464755661835,-0.005574130271279939,-0.0013253971718443463,0.00023909904095110036,0.0050637231630764916,0.007074888161762655,0.010278845214104838,0.009447416843517497,0.00934143061930855,-0.0009174637850714938,-0.0030068949781418197,-0.005259031471358724,3.1503985090618174e-05,0.00723669813640157,0.014851657757505882,-0.008187505253187708,-0.010274722972443744,0.00847234690801258,-0.012063955053953485,-0.0023552343777138163,-2.950075953344305,0.42251613156811113,-0.35040057057984825,0.22002457460043012,-0.9484963804198668,0.5576787658278362,-0.059136883391461094,0.9644877395638545,-0.5718066264413959,0.07510721160104021,-0.9171780106753145,-0.4675170481057108,-0.37390485725679934,-0.33110721473447374,-0.39181527797854737,0.1409850433919192,0.42198114254009295,0.33455495113785505,0.17573087358886288,-0.14686939631976717,0.10309240991401444,0.20738880857385553,0.8355555555555556
148,-0.1222901947887948,-0.041712216261466505,-0.010811104785195343,-0.00011108286107516734,0.025524871788640532,0.01619137757438791,-0.03498598752937956,-0.024172690641128976,-0.0008635529488736739,-0.043896436947343555,-0.022163155638981562,-0.03569027344947388,0.0191031046713005,0.013672700969185622,0.002856000060417913,0.006275828280569346,0.002331956086175288,0.0021920981661932505,-0.0271501970544648,-0.01015208647295775,-0.004133261656973853,0.02228401403505916,-0.016081202860793165,-0.0068971418901696184,-0.004777611648271118,-0.008263176031443959,-0.003284475464461327,-0.002290425513016316,-0.002627881674771991,0.01307288163909993,-0.011967929706190143,0.0026850112771397393,-0.0013502694956134956,-0.0023964425258551814,-0.007183282270122303,0.004749280682281944,0.0031665314006369106,-0.018454754851239676,0.00821604549924633,0.0008672032921701328,3.3573200350081467,-2.7303733493444553,0.45232406586757373,-1.3457446413050702,0.2216940749114966,-1.0095046112966115,0.8122720993654672,1.1135967817131451,0.20457147599025655,0.9105640550957217,-0.6831348410786514,-0.6783734208229469,-1.1197050972426348,0.1954534983528714,-0.3072416317940729,1.6986354509042925,-0.24545600438731768,-1.2138833121912098,-0.40805090902012287,0.4499296617548298,0.15729091139596366,0.2836381847710119,0.3244444444444444
152,-0.03737330443162007,0.05412321915454757,-0.0036438084825865945,0.0038413686641863834,0.0028597465960307563,-0.005697756221721675,-0.008925306923061555,0.01590727818514733,-0.009193310810923507,-0.006740866587725119,0.012309785331705665,-0.0010304048794496311,0.00021010677634304502,-0.002377650700781266,0.0024638286162011283,-0.01739137378206388,-0.0024909282695594675,0.003121591169634827,0.004319463457234556,0.0005129008539617912,-0.001641601891371381,-0.008422668621411581,0.003252547665515986,0.0018027076844440671,-0.002101440257398072,-0.004929536619060473,0.004953067984216646,0.00859301624894556,-0.008973405708333276,0.0012108863076669167,0.002658553737128656,-0.0027526762996683937,0.0037472766201079462,0.008053650827980159,-0.005782997281030875,-0.013800259988891412,-0.006176135912970771,0.003319094417513696,0.0004040579761867302,-0.0033374561120039377,-4.099516083750827,1.4191483152575946,0.2459489259124943,-0.10103667144759225,-0.14729797076324813,-0.07945022276474768,-0.03299289757071748,0.03920744908528933,-0.0066722160973992735,0.03649448971425484,0.20461015348381903,0.12481025051880157,0.09420867301334215,0.09138444277896049,0.198678468676182,0.06386859235541159,-0.13196713509353383,-0.16815692873489294,-0.08158432200719666,0.2390063994300308,0.11612400149091473,0.22946747572422105,0.8311111111111111
156,-0.17028562210324025,0.16396527872668246,0.0034554614382308574,-0.025860051374884875,-0.010044287828868665,0.022511727904983944,0.019535570611899047,-0.004984768121813153,0.007161563255709093,0.004337052743524806,0.011747763514882954,-0.0016450447789704175,-0.015683548110900284,0.023574270706861366,0.017444646442386167,0.016855550221196443,-0.0024336884407406374,0.0026436994616371064,0.014001765387048736,-0.01155081081507001,0.007714473698334967,0.0035018250289165706,-0.004808611779675692,0.014163373092547248,-0.0015230841491052517,0.038541997627950256,0.003245231380272489,0.007445808175055194,0.0020175779281429696,0.005272826682041628,0.006047277381517125,-0.0087682818022866,-0.013465307271930205,-0.025352189625341186,-0.017254581574214903,-0.0018145724608017945,-0.005037473575018065,-0.0003543331121810447,-0.00475203862360523,0.008117368942814469,-4.700985242611694,2.2385450958481172,1.2371411811507436,-0.2255309597993729,0.6929603796398693,-0.3131893384902342,0.0364704538671644,0.01591475160934418,0.03684855805290786,-0.020352494768184532,-0.11226366379651631,-0.12001926417092162,0.16991111831371336,-0.025787161603866293,0.10992571619238614,-0.007510111133430679,0.16672333027455488,-0.05665346482768702,-0.04515370013371759,-0.11974718709410352,0.03722375501260278,0.07548723173068791,0.9155555555555556
16,0.5459558595402005,0.01709614657846146,-0.030305676499977306,-0.013808712639199347,-0.0012948782879809526,-0.0009045237493365557,0.00015422867043641023,-0.0033317257680109988,0.001913206695828931,0.0026676001853465,-0.0006189539341819694,0.004117566838190118,-0.005777275305440743,0.0008604066846103363,-0.004367047511142235,0.002971566262369459,-0.00032192793885856463,-0.01031808155398669,0.008051207177763989,0.004596187197343115,-0.0016232550822758542,0.003964458862896734,0.008702690831568471,0.0032392405327980565,-0.0022621169905269684,0.00040194474345162074,-0.0012002505843637507,0.007656866119716214,-0.004520935861630271,-0.0048535967477861715,0.0022562305392311655,-0.003937416064074543,-0.004639565812739645,-0.0019665233915995305,-0.0005314273975339181,0.005639356628794845,-0.0011162786433013632,-0.00517869929817867,-0.00018859133283282271,-0.004491820150997914,11.001367973718251,4.186746682460825,-0.4826677757733488,0.31849812360054697,-0.253164774134857,0.19564480650902544,-0.35170591828519204,0.7556015391129821,3.4846988056696793,-2.5052403360142383,-0.23188920270809354,2.2541284283795577,-1.1187498586507052,-0.7140730918967817,-0.836444733506815,0.7342664858007625,1.7139312129974322,-1.950715383535104,0.15830538232477345,0.21900273096072756,0.17429259483312662,0.30343828067867273,0.16444444444444445
162,0.4545638104509964,0.009047334109346309,-0.027731832699495525,-0.01035489560760866,0.0016997234969047678,0.004041490191828981,0.0008151538261868644,0.009669895408929577,-0.005487058035583583,0.0023302480461829867,-0.004506960494751871,-0.0017945586171717479,0.005446975628377911,-0.006871164205034972,-0.0022952327376944397,0.0014049176059409765,-0.00045609418882352565,-0.004022198231409032,0.00791567798281402,0.0027070832722759603,0.014879337331085764,0.0026871661643908928,-0.00886939817031759,0.0027118066463949655,-0.00848549646800646,0.0005061777864280707,0.0024968026336408206,0.0006574760996917457,0.011828479045540562,-0.005874697815091756,-0.009107853966638827,-0.007255576680909148,-0.001449759555721008,-0.006130028266967138,0.0056433292548030084,0.0032870192924627823,0.0003627787018076771,-0.004012855220340838,-0.0014794943873531047,0.00085157759032531,11.258969255339267,4.8073679741089785,-0.04353415385031701,0.7419120824026355,-1.9143130680686264,-0.8076549227754508,0.8383547136841346,-1.4027648925840561,-1.3606051602828768,-0.07712556764959375,1.7551484152488188,-1.5944269776946107,1.8964305997277102,-1.7644595676045844,2.0074734716967066,0.15942558757543324,0.8828051102704584,0.5615248894889077,0.8759481340528222,0.2549470000998272,0.4968297564246251,0.5794727565402733,0.08
166,-0.11881931169523095,-0.038826970133792355,-0.0037763115611405096,0.01851561179859509,-0.012994709002142335,0.009456598866774637,-0.005652024172583201,0.023154900126162684,-0.02028131199152845,0.011081524714052299,0.01263314292574963,-0.04584915724154475,0.03759480019638124,-0.04001438972202158,0.025647756483921695,0.05363513913322651,-0.03162942218896999,0.005731446070879629,0.009064568329312055,0.03141257012709182,0.023328808652942457,-0.026135875314625915,-0.048176096589226544,-0.020679505875895038,-0.05083305418985993,0.0071472175683676455,0.0035403900395836324,-0.025279866794179918,0.05398926873747307,-0.0435547513246125,-0.06271893428381364,-0.013697692615630913,0.018549125428662258,-0.02710603051219828,0.012190504611530198,-0.019026956154915176,-0.006372483519906158,0.005808848519099611,0.005857525857353615,0.012103475525801459,12.715664847036358,6.16573639661646,-1.3800031432045992,-0.13156182253954074,-0.9444998058120961,-0.8696437798633156,1.0305316894434347,-1.2912017685920176,-0.7880641252082056,-0.37407882878020987,0.21871854836178217,-1.6581648488385206,1.3836253294451364,-0.377933429907292,1.0145043193782424,0.3094938827020029,-0.08813277852290173,0.0664784806124444,-0.21769899582946986,1.0658254059341878,0.7914747119588653,0.8885334058150147,0.08
170,-0.06899445991385444,-0.00672466724807767,-0.009426861449020883,-0.002889133687778724,0.01085459705258963,-0.0170462894337505,-0.009658151907555484,0.022553644905176404,-0.007829825057723843,-0.012675670190976497,0.019274992086468795,-0.0008845464970372482,-0.005339474322713445,0.007734040033396847,0.0022652992691004547,-0.0397635607537756,0.013709579439654675,0.01547470471415766,-0.004836717446181374,-0.00038277089950565306,-0.013266577628639732,-0.022957355392727672,-0.004461520782782524,0.0035947046153089563,0.006555066011572971,-0.003158377804904325,0.011827424030434994,0.0018005397779995778,0.004876150139309775,0.005884517367979532,-0.004687570301913022,-0.0032724137497844403,-0.005749929231764733,-0.007476612384808974,0.005850529833056742,-0.002525173153243457,0.001971285568793088,0.006628768087501826,0.007301429105980039,0.002108559840278273,-4.166663524842956,1.436957136441975,0.23687709354418457,-0.0023602658986080264,-0.24712199170678034,0.037767757691889545,-0.11590388330671322,0.1549000961723885,-0.084335723050408,0.14954416170929388,0.0973019564904465,0.2116904908059161,-0.03839753541510777,0.015356267625529925,0.1149290668749011,0.04657409781588199,-0.26422124214216985,0.075266534776662,-0.02741417774316585,0.22064324556098602,0.13005466894504142,0.26554942712621465,0.8666666666666667
174,-0.030643754888951547,-0.044770732786075886,-0.011938066828458084,0.0585615194363822,-0.047996227908642414,0.027998967103292943,0.021340718714090632,-0.05045890871884173,0.03478746963232032,0.002241224179849425,-0.0159235270503224,0.020392077831373798,0.047927772163180636,-0.007318932195973162,0.04711055723907099,0.0011883074177860063,0.01543088802569769,-0.020960564216905217,-0.0065208023830463395,-0.002172582161710127,0.006564533046280561,-0.007739751692887721,0.006586564467279329,-0.0015211696709784895,-0.003076204406581599,0.0033067506151998193,0.01140730861489965,-0.007403330159130125,-0.00696998212214634,-0.0018560303508979423,-0.0021088996322099355,-0.011115930520517122,-0.0006214988638299628,0.0006894577616260488,-0.006058687265426248,-0.001377101346342387,0.009837690171082353,0.010877031964261622,-0.004223984453174266,0.007073116603357217,5.882896487282081,-2.0347715367259256,1.6185771219366438,-1.798920814955512,0.41189384101370935,0.7759338301601009,0.4056882784829589,-0.3236293145718574,1.1433465572370543,-0.9071107050516963,0.2611067663705283,-0.9516864808095188,0.1785338558433331,-0.728669314866386,-1.2427677774009436,0.07485679091190355,-0.5549740362859318,1.008418585311441,0.7371813229355346,1.1057304293384966,0.13984292622115635,0.2506512511360218,0.26666666666666666
178,-0.11425915556577025,-0.039965543296251176,0.015526183801084932,0.0324270236584931,-0.030426031545195294,0.024580967881235774,0.019089047837351592,0.001959383803107272,-0.0034386863882564745,0.0012241150369968745,0.021557485440364947,-0.005436840618915695,0.014405637281404657,0.015811241301608953,-0.030682235604262913,0.009767663046933233,-0.008362480489983939,0.008139250379549944,8.402662407424713e-05,0.0032306403826659206,-0.002073456555878249,0.006482581116443684,-0.010357860076498363,-0.005442138248869009,-0.009639165554742014,-0.01391566804202201,-0.00393322266222655,-0.0021611251420811275,0.010080578443072617,0.0006211864417412837,0.009063990192311407,0.010884473150743671,-0.0022718582363383576,0.006564844422492493,-0.006874578011468389,0.0074885316417792535,0.0012802079853218296,-0.0038176255734258223,-0.0019892135590889874,0.0053048266210943724,0.6807243380022541,-2.8549338507775364,-1.2250715127458298,-0.4179953314755027,0.01089201872873411,-1.6571990807714185,-0.5902406724178872,0.687329596916327,0.24483523829298642,-0.2702795993072195,0.43353929265158114,-0.45346485487594534,0.5197895187068062,-0.07073232340332461,0.12315915952872085,0.6986113364455417,-0.07181896579786215,-0.5106209682128082,-0.2676088143588415,-0.42663495037149596,0.12612258693920222,0.305641986377827,0.4266666666666667
